Angle,Intensity
76.703965404,1166.0
76.730225969,1180.0
76.756486534,1168.0
76.782747099,1197.0
76.809007664,1347.0
76.835268229,1311.0
76.861528794,1289.0
76.887789359,1300.0
76.914049924,1360.0
76.940310489,1277.0
76.966571054,1356.0
76.992831619,1406.0
77.019092184,1554.0
77.045352749,1597.0
77.071613314,1814.0
77.097873879,1962.0
77.124134444,2192.0
77.150395009,2269.0
77.176655574,2434.0
77.202916139,2351.0
77.229176704,2379.0
77.255437269,2111.0
77.281697834,2054.0
77.307958399,1933.0
77.334218964,1945.0
77.360479529,1931.0
77.386740094,2015.0
77.413000659,1974.0
77.439261224,1792.0
77.465521789,1807.0
77.491782354,1587.0
77.518042919,1555.0
77.544303484,1440.0
77.570564049,1475.0
77.596824614,1476.0
77.623085179,1579.0
77.649345744,1523.0
77.675606309,1352.0
77.701866874,1246.0
77.728127439,1226.0
77.754388004,1181.0
77.780648569,1202.0
77.806909134,1170.0
77.833169699,1243.0
77.859430264,1265.0
77.885690829,1294.0
77.911951394,1180.0
77.938211959,1174.0
77.964472524,1163.0
77.990733089,1109.0
78.016993654,1143.0
78.043254219,1197.0
78.069514784,1029.0
78.095775349,1096.0
78.122035914,1151.0
78.148296479,1118.0
78.174557044,1094.0
78.200817609,1127.0
78.227078174,1111.0
78.253338739,1046.0
78.279599304,1105.0
78.305859869,1138.0
78.332120434,1089.0
78.358380999,1087.0
78.384641564,1090.0
78.410902129,1084.0
78.437162694,1145.0
78.463423259,1158.0
78.489683824,1094.0
78.515944389,1096.0
78.542204954,1069.0
78.568465519,1001.0
78.594726085,1109.0
78.620986650,1045.0
78.647247215,1117.0
78.673507780,1102.0
78.699768345,1074.0
78.726028910,1163.0
78.752289475,1058.0
78.778550040,1056.0
78.804810605,1062.0
78.831071170,1162.0
78.857331735,1107.0
78.883592300,1115.0
78.909852865,1034.0
78.936113430,1021.0
78.962373995,1038.0
78.988634560,1073.0
79.014895125,1052.0
79.041155690,1017.0
79.067416255,1098.0
79.093676820,1084.0
79.119937385,1112.0
79.146197950,1026.0
79.172458515,1137.0
79.198719080,1025.0
79.224979645,1116.0
79.251240210,1126.0
79.277500775,1068.0
79.303761340,973.0
79.330021905,1072.0
79.356282470,1133.0
79.382543035,1066.0
79.408803600,1126.0
79.435064165,1058.0
79.461324730,1094.0
79.487585295,1092.0
79.513845860,1136.0
79.540106425,1115.0
79.566366990,1059.0
79.592627555,1125.0
79.618888120,1120.0
79.645148685,1092.0
79.671409250,1108.0
79.697669815,1055.0
79.723930380,1079.0
79.750190945,1118.0
79.776451510,1083.0
79.802712075,1107.0
79.828972640,1130.0
79.855233205,1187.0
79.881493770,1092.0
79.907754335,1132.0
79.934014900,1084.0
79.960275465,1082.0
79.986536030,1085.0
